,Unnamed: 0,track_id,timestamp_ms,x,y,vx,vy,ax,ay
23917,23917,reprocessed_2024-07-16-14-47-54.bag_644,215841.96508789065,-4.870315937705868,2.01344716701729,-0.0240582670885062,-0.0218023439539403,-0.0558603677441368,-0.0217294545551965
23918,23918,reprocessed_2024-07-16-14-47-54.bag_644,215941.67114257807,-4.872842879889788,1.9940275431114856,-0.0280079622125848,-0.0296397688338349,-0.068284612210626,-0.0332765109336696
23919,23919,reprocessed_2024-07-16-14-47-54.bag_644,216041.6650390625,-4.871837412928983,2.003484697928372,-0.031070048451257,-0.0215405902792592,-0.071538770977158,-0.0216427760058299
23920,23920,reprocessed_2024-07-16-14-47-54.bag_644,216241.69018554688,-4.864205839293163,1.9595215409257776,-0.0297117062376494,-0.0356234639405896,-0.0681355526808309,-0.0248476041765723
23921,23921,reprocessed_2024-07-16-14-47-54.bag_644,216341.72216796875,-4.868729729752943,1.9512497936063935,-0.0345629797620671,-0.040253570300193,-0.0720024672720004,-0.0299510403598857
23922,23922,reprocessed_2024-07-16-14-47-54.bag_644,216474.81713867188,-4.85711534063222,1.9351524374237956,-0.0344479678882931,-0.055659356212709,-0.0603436992472964,-0.0352645440141276
23923,23923,reprocessed_2024-07-16-14-47-54.bag_644,216641.69604492188,-4.872908073281337,1.9312573631169412,-0.0420658039637381,-0.0565833423490123,-0.0429675988345385,-0.0241286530045663
23924,23924,reprocessed_2024-07-16-14-47-54.bag_644,216741.71508789065,-4.873773230192228,1.9316528498042655,-0.0421127577496925,-0.0565755518749482,-0.0297471639712612,-0.0167636759180737
23925,23925,reprocessed_2024-07-16-14-47-54.bag_644,216841.73803710932,-4.874966249826457,1.9214087985310184,-0.0398427934113053,-0.0648836374866057,-0.0173387066976516,-0.0298347624851436
23926,23926,reprocessed_2024-07-16-14-47-54.bag_644,217008.3291015625,-4.877306971458154,1.9120437624461888,-0.0397247274974035,-0.0691407447746994,-0.0155852760566766,-0.0338997101079548
